Content,Source URL
"Catergory: FINANCIAL SUPPORT FAMILIES & PARENTING CHILDREN & YOUTH Child Development Account Special savings account for the child, which can be used for approved areas of child-raising expenditure, including healthcare and preschool fees. SCHEME HIGHLIGHTS CDA First Step Grant enhanced by $2,000 for eligible Singaporean children Up to $15,000 in Government co-matching for eligible Singaporean children Enhancements will apply to eligible Singaporean children born on or after 14 February 2023 Expand all sections What are the benefits? The Child Development Account (CDA) is a special savings account for the child, which can be used for defray child-raising costs. The First Step Grant is automatically deposited after the CDA is opened, and subsequent savings will be co-matched by the Government, up to a cap. Eligible Singaporean children born on or after 14 Feb 2023 will qualify for the following enhanced CDA benefits announced at Budget 2023. These enhancements will be implemented from early 2024. Child Development Account First Step Grant: $5,000 automatically credited into the CDA upon account opening. Government co-matching of CDA savings: Eligible Singaporean children are entitled to Government co-matching up to a cap of $4,000 for the first child, $7,000 for the second child, $9,000 for the third and fourth child, and $15,000 for the fifth child and beyond. Who is eligible? How to apply? Where can I find help? Scheme last updated 14 Feb 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/CDAA/child-development-account
"Catergory: FINANCIAL SUPPORT SENIORS Cost-of-Living (COL) Seniors' Bonus One-off cash payment of $200 to $300 in June 2023 for each eligible Singapore Citizen aged 55 and above. SCHEME HIGHLIGHTS One-off cash payment of $200 to $300 for each eligible Singapore Citizen aged 55 and above Payment will be made to eligible Singapore Citizens in June 2023 No application needed Expand all sections What are the benefits? $200 to $300 cash for each eligible Singapore citizen aged 55 and above in 2023 Who is eligible? How to apply? Where can I find help? Scheme last updated 14 Feb 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/COL-SB/cost-of-living-col-seniors-bonus
"Catergory: CHILDREN & YOUTH FINANCIAL SUPPORT Top-up to Child Development Account (CDA) One-off $400 top-up to Child Development Account (CDA) for Singapore Citizens aged 0 to 6 from September 2023. SCHEME HIGHLIGHTS One-off $400 top-up to Child Development Account (CDA) for Singapore Citizens aged 0 to 6 in 2023 Top-up will be credited from September 2023 Eligible child must open a CDA by 30 June 2024 Expand all sections What are the benefits? $400 top-up to Child Development Account (CDA) for Singapore Citizens aged 0 to 6 from September 2023 Who is eligible? How to apply? Where can I find help? Scheme last updated 14 Feb 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/CDA/top-up-child-development-account-cda
"Catergory: FINANCIAL SUPPORT CHILDREN & YOUTH FAMILIES & PARENTING Baby Bonus Cash Gift Help parents defray child-raising costs through regular cash payouts in their child's early years. SCHEME HIGHLIGHTS Baby Bonus Cash Gift enhanced by $3,000 for eligible Singaporean children Enhancements will apply to eligible Singaporean children born on or after 14 Feb 2023 Apply online on the Baby Bonus Online website Expand all sections What are the benefits? Eligible Singaporean children born on or after 14 Feb 2023 will qualify for the enhanced Baby Bonus Cash Gift announced at Budget 2023. The enhanced Baby Bonus Cash Gift will be implemented from early 2024. Eligible Singaporean children in the first and second birth order will receive $11,000 while children in the third and subsequent birth orders will receive $13,000. Cash Gift will be disbursed on a regular basis, every six months until the child is six-and-a-half years old. Who is eligible? How to apply? Where can I find help? Scheme last updated 14 Feb 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/BB-CG/baby-bonus-cash-gift
"Catergory: WORK & LEARNING Company-Led Training (CLT) Programme Deepen your tech skills through on-the-job training in emerging tech areas such as artificial intelligence, cyber security and data analytics. SCHEME HIGHLIGHTS On-the-job training for in-demand tech skills Work on projects guided by experienced mentors Enhance your employability and career pathways in tech roles Expand all sections What are the benefits? Gain employment and receive a salary while being equipped with in-demand tech skills Work on projects guided by experienced mentors Gain in-depth industry exposure Enhance your employability and career pathways in tech roles Who is eligible? How to apply? Where can I find help? Scheme last updated 10 Feb 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/CLT/company-led-training-clt-programme
"Catergory: WORK & LEARNING SkillsFuture Advice A webinar that helps you learn about SkillsFuture programmes, MySkillsFuture portal and funding support. SCHEME HIGHLIGHTS 1-hour webinar Expand all sections What are the benefits? Free 1-hour webinars that will guide you in developing your resilience and upskilling plans through practical information and online resources: Understand your resilience and find learning programmes/initiatives that suit your needs Learn practical tips on developing your resilience mindset, building a circle of social support and improving your employability by planning for the future Learn about SkillsFuture programmes, including SkillsFuture Credit, funding support to offset your course fees, as well as, government support schemes (SGUnited jobs and COVID-19 support grant) to help you ride through the tough times Get an introduction to the MySkillsFuture portal that will help you in your career and learning development Discover courses to help you transit into available job roles and a glimpse into the hiring sectors Who is eligible? How to apply? Where can I find help? Scheme last updated 10 Feb 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SKILLSFUTURE-ADVICE/skillsfuture-advice
"Catergory: DISABILITY SUPPORT Special Needs Savings Scheme Enables parents to set aside CPF savings for the long-term care of children with special needs. SCHEME HIGHLIGHTS Parents may nominate child to receive payouts from their CPF savings after they pass on Minimum monthly payout is $250, parents may decide on a higher amount Submit the application form to SNTC via mail, email or fax Apply now Expand all sections What are the benefits? Parents may nominate child with special needs to receive payouts from their CPF savings after death with minimum monthly payout of $250. If the nominating parentâ€™s CPF savings upon his/her demise is insufficient to support a yearâ€™s worth of payout (e.g. a minimum monthly payout is S$250 x 12 months = S$3,000), the CPF savings will be disbursed as a lump sum to the nominee with special needs. Who is eligible? How to apply? Where can I find help? Scheme last updated 08 Feb 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SNSS/special-needs-savings-scheme
"Catergory: WORK & LEARNING Tech Immersion and Placement Programme (TIPP) Immersive training bootcamp to prepare non-ICT professionals for ICT roles like web developers, user experience designers, and data analysts. SCHEME HIGHLIGHTS Prepare mid-career professionals for a career switch into tech Mentorship and coaching from leading experts in ICT field Subsidised course fee upon completion of the programme Expand all sections What are the benefits? Immersive ICT training courses or mentorship & coaching programmes that will lead to the creation of an impressive portfolio Interact with leading experts Enjoy subsidised course fees Who is eligible? How to apply? Where can I find help? Scheme last updated 08 Feb 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/TIPP/tech-immersion-placement-programme-tipp
"Catergory: FINANCIAL SUPPORT ComCare Short-to-Medium Term Assistance (SMTA) Provides temporary financial assistance for lower-income individuals or families who are temporarily unable to work, looking for a job or earning a low income and require assistance. SCHEME HIGHLIGHTS Monthly cash assistance Assistance for household bills Employment assistance such as job search and/or training Apply now / View application Expand all sections What are the benefits? Monthly cash assistance for living expenses Assistance with your household bills, i.e. rental, utilities, and/or service and conservancy charges Medical assistance at public healthcare institutions Employment assistance such as job search and/or training Referrals for other relevant services Who is eligible? How to apply? Where can I find help? Scheme last updated 01 Aug 2022  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/COMCARE-SMTA/comcare-short-to-medium-term-assistance-smta
"Catergory: HEALTH & MEDICAL FINANCIAL SUPPORT MediSave A personal healthcare savings account that helps you pay for you and loved ones' healthcare expenses over your lifetime, especially when you retire and no longer have regular income. SCHEME HIGHLIGHTS Covers selected medical, treatment and hospital expenses, up to the approved limits Covers for healthcare insurance premiums, rehabilitation and palliative care Applicable at all MediSave accredited Public Healthcare Institutions (PHIs) Expand all sections What are the benefits? MediSave pays for a variety of medical expenses such as selected outpatient treatments, day surgery and hospitalisation expenses It also covers the costs for your rehabilitation and palliative care You can also tap on your MediSave to pay for health insurance premiums for yourself and your loved ones Who is eligible? How to apply? Where can I find help? Scheme last updated 01 Aug 2022  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/MEDISAVE/medisave
"Catergory: DISABILITY SUPPORT FINANCIAL SUPPORT WORK & LEARNING Temasek Trust-CDC Lifelong Learning Enabling Fund Support persons with disabilities in acquiring relevant vocational and independent living skills. This scheme is no longer accepting applications. If you have submitted an application, log in and view your status. SCHEME HIGHLIGHTS Up to $1,000 to defray costs related to learning support services/ devices and course fees. Processing time may take up to 4 weeks Apply online with the necessary documents by 31 December 2022 Expand all sections What are the benefits? Each individual with disability has up to $1,000 for a year to support the following: Course fees (e.g., registration fees, materials fees, assessment fees, etc.). View the list of eligible courses. Learning support services (e.g., sign interpreter service, note-taking service, etc.) Learning devices (capped at $500) Who is eligible? How to apply? Where can I find help? Scheme last updated 06 Jul 2022  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/TT-CDCLLEF/temasek-trust-cdc-lifelong-learning-enabling-fund
